"date","year","month","day","doy","sea_ice_extent","site_name"
1989-06-13,1989,6,13,164,84245.454,"QHI"
1989-06-14,1989,6,14,165,84245.454,"QHI"
1989-06-15,1989,6,15,166,84245.454,"QHI"
1989-06-16,1989,6,16,167,84245.454,"QHI"
1989-06-17,1989,6,17,168,84245.454,"QHI"
1989-06-18,1989,6,18,169,84245.454,"QHI"
1989-06-19,1989,6,19,170,84245.454,"QHI"
1989-06-20,1989,6,20,171,84245.454,"QHI"
1989-06-21,1989,6,21,172,84245.454,"QHI"
1989-06-22,1989,6,22,173,84245.454,"QHI"
1989-06-23,1989,6,23,174,84245.454,"QHI"
1989-06-24,1989,6,24,175,84245.454,"QHI"
1989-06-25,1989,6,25,176,84245.454,"QHI"
1989-06-26,1989,6,26,177,84245.454,"QHI"
1989-06-27,1989,6,27,178,84245.454,"QHI"
1989-06-28,1989,6,28,179,84245.454,"QHI"
1989-06-29,1989,6,29,180,84245.454,"QHI"
1989-06-30,1989,6,30,181,83741.449,"QHI"
1989-07-01,1989,7,1,182,84245.454,"QHI"
1989-07-02,1989,7,2,183,84245.454,"QHI"
1989-07-03,1989,7,3,184,84245.454,"QHI"
1989-07-04,1989,7,4,185,83741.449,"QHI"
1989-07-05,1989,7,5,186,83741.449,"QHI"
1989-07-06,1989,7,6,187,84245.454,"QHI"
1989-07-07,1989,7,7,188,83741.449,"QHI"
1989-07-08,1989,7,8,189,84245.454,"QHI"
1989-07-09,1989,7,9,190,84245.454,"QHI"
1989-07-10,1989,7,10,191,84245.454,"QHI"
1989-07-11,1989,7,11,192,84245.454,"QHI"
1989-07-12,1989,7,12,193,83741.449,"QHI"
1989-07-13,1989,7,13,194,83169.024,"QHI"
1989-07-14,1989,7,14,195,83168.921,"QHI"
1989-07-15,1989,7,15,196,82019.86,"QHI"
1989-07-16,1989,7,16,197,82596.496,"QHI"
1989-07-17,1989,7,17,198,83741.449,"QHI"
1989-07-18,1989,7,18,199,83741.449,"QHI"
1989-07-19,1989,7,19,200,82596.496,"QHI"
1989-07-20,1989,7,20,201,NA,"QHI"
1989-07-21,1989,7,21,202,NA,"QHI"
1989-07-22,1989,7,22,203,82105.256,"QHI"
1989-07-23,1989,7,23,204,NA,"QHI"
1989-07-24,1989,7,24,205,NA,"QHI"
1989-07-25,1989,7,25,206,77252.213,"QHI"
1989-07-26,1989,7,26,207,76182.385,"QHI"
1989-07-27,1989,7,27,208,79472.248,"QHI"
1989-07-28,1989,7,28,209,78895.63,"QHI"
1989-07-29,1989,7,29,210,75522.27,"QHI"
1989-07-30,1989,7,30,211,72963.205,"QHI"
1989-07-31,1989,7,31,212,71470.808,"QHI"
1989-08-01,1989,8,1,213,68737.579,"QHI"
1989-08-02,1989,8,2,214,65841.524,"QHI"
1989-08-03,1989,8,3,215,67578.727,"QHI"
1989-08-04,1989,8,4,216,70314.766,"QHI"
1989-08-05,1989,8,5,217,66459.585,"QHI"
1989-08-06,1989,8,6,218,58698.984,"QHI"
1989-08-07,1989,8,7,219,56581.65,"QHI"
1989-08-08,1989,8,8,220,58301.587,"QHI"
1989-08-09,1989,8,9,221,60514.964,"QHI"
1989-08-10,1989,8,10,222,53767.362,"QHI"
1989-08-11,1989,8,11,223,53797.663,"QHI"
1989-08-12,1989,8,12,224,51055.451,"QHI"
1989-08-13,1989,8,13,225,45616.586,"QHI"
1989-08-14,1989,8,14,226,51079.418,"QHI"
1989-08-15,1989,8,15,227,48848.585,"QHI"
1989-08-16,1989,8,16,228,53841.688,"QHI"
1989-08-17,1989,8,17,229,55941.493,"QHI"
1989-08-18,1989,8,18,230,49233.487,"QHI"
1989-08-19,1989,8,19,231,33380.932,"QHI"
1989-08-20,1989,8,20,232,20597.872,"QHI"
1989-08-21,1989,8,21,233,29357.091,"QHI"
1989-08-22,1989,8,22,234,36152.087,"QHI"
1989-08-23,1989,8,23,235,27775.072,"QHI"
1989-08-24,1989,8,24,236,24965.014,"QHI"
1989-08-25,1989,8,25,237,23313.342,"QHI"
1989-08-26,1989,8,26,238,13918.423,"QHI"
1989-08-27,1989,8,27,239,12825.778,"QHI"
1989-08-28,1989,8,28,240,16229.008,"QHI"
1989-08-29,1989,8,29,241,10059.752,"QHI"
1989-08-30,1989,8,30,242,6666.335,"QHI"
1989-08-31,1989,8,31,243,15640.19,"QHI"
1989-09-01,1989,9,1,244,3308.849,"QHI"
1989-09-02,1989,9,2,245,2766.988,"QHI"
1989-09-03,1989,9,3,246,3344.813,"QHI"
1989-09-04,1989,9,4,247,3893.968,"QHI"
1989-09-05,1989,9,5,248,10073.494,"QHI"
1989-09-06,1989,9,6,249,3344.813,"QHI"
1989-09-07,1989,9,7,250,3344.813,"QHI"
1989-09-08,1989,9,8,251,5021.317,"QHI"
1989-09-09,1989,9,9,252,3893.968,"QHI"
1989-09-10,1989,9,10,253,2796.437,"QHI"
1989-09-11,1989,9,11,254,2218.612,"QHI"
1989-09-12,1989,9,12,255,2796.437,"QHI"
1989-09-13,1989,9,13,256,3325.933,"QHI"
1989-09-14,1989,9,14,257,2796.437,"QHI"
1989-09-15,1989,9,15,258,4451.731,"QHI"
1989-09-16,1989,9,16,259,5000.886,"QHI"
1989-09-17,1989,9,17,260,11691.776,"QHI"
1989-09-18,1989,9,18,261,14508.834,"QHI"
1989-09-19,1989,9,19,262,25990.878,"QHI"
1989-09-20,1989,9,20,263,32188.05,"QHI"
1989-09-21,1989,9,21,264,43410.726,"QHI"
1989-09-22,1989,9,22,265,33895.618,"QHI"
1989-09-23,1989,9,23,266,31109.855,"QHI"
1989-09-24,1989,9,24,267,32164.478,"QHI"
1989-09-25,1989,9,25,268,23863.417,"QHI"
1989-09-26,1989,9,26,269,22175.595,"QHI"
1989-09-27,1989,9,27,270,30017.93,"QHI"
1989-09-28,1989,9,28,271,26117.77,"QHI"
1989-09-29,1989,9,29,272,25519.264,"QHI"
1989-09-30,1989,9,30,273,22121.484,"QHI"
1989-10-01,1989,10,1,274,22651.635,"QHI"
1989-10-02,1989,10,2,275,30550.93,"QHI"
1989-10-03,1989,10,3,276,24899.634,"QHI"
1989-10-04,1989,10,4,277,24402.78,"QHI"
1989-10-05,1989,10,5,278,21601.222,"QHI"
1989-10-06,1989,10,6,279,16160.061,"QHI"
1989-10-07,1989,10,7,280,14516.479,"QHI"
1989-10-08,1989,10,8,281,9958.056,"QHI"
1989-10-09,1989,10,9,282,9958.056,"QHI"
1989-10-10,1989,10,10,283,12805.277,"QHI"
1989-10-11,1989,10,11,284,15051.317,"QHI"
1989-10-12,1989,10,12,285,15022.815,"QHI"
1989-10-13,1989,10,13,286,17824.408,"QHI"
1989-10-14,1989,10,14,287,30579.192,"QHI"
1989-10-15,1989,10,15,288,39444.241,"QHI"
1989-10-16,1989,10,16,289,33179.988,"QHI"
1989-10-17,1989,10,17,290,30555.289,"QHI"
1989-10-18,1989,10,18,291,52598.25,"QHI"
1989-10-19,1989,10,19,292,80894.177,"QHI"
1989-10-20,1989,10,20,293,NA,"QHI"
1989-10-21,1989,10,21,294,83098.478,"QHI"
1989-10-22,1989,10,22,295,NA,"QHI"
1989-10-23,1989,10,23,296,NA,"QHI"
1989-10-24,1989,10,24,297,NA,"QHI"
1989-10-25,1989,10,25,298,84245.454,"QHI"
1989-10-26,1989,10,26,299,84245.454,"QHI"
1989-10-27,1989,10,27,300,84245.454,"QHI"
1989-10-28,1989,10,28,301,84245.454,"QHI"
1989-10-29,1989,10,29,302,84245.454,"QHI"
1989-10-30,1989,10,30,303,84245.454,"QHI"
1989-10-31,1989,10,31,304,84245.454,"QHI"
1989-11-01,1989,11,1,305,84245.454,"QHI"
1989-11-02,1989,11,2,306,84245.454,"QHI"
1989-11-03,1989,11,3,307,84245.454,"QHI"
1989-11-04,1989,11,4,308,84245.454,"QHI"
1989-11-05,1989,11,5,309,84245.454,"QHI"
1989-11-06,1989,11,6,310,84245.454,"QHI"
1989-11-07,1989,11,7,311,84245.454,"QHI"
1989-11-08,1989,11,8,312,84245.454,"QHI"
1989-11-09,1989,11,9,313,84245.454,"QHI"
1989-11-10,1989,11,10,314,84245.454,"QHI"
1989-11-11,1989,11,11,315,84245.454,"QHI"
1989-11-12,1989,11,12,316,84245.454,"QHI"
1989-11-13,1989,11,13,317,84245.454,"QHI"
1989-11-14,1989,11,14,318,84245.454,"QHI"
1989-11-15,1989,11,15,319,84245.454,"QHI"
1989-11-16,1989,11,16,320,84245.454,"QHI"
1989-11-17,1989,11,17,321,84245.454,"QHI"
1989-11-18,1989,11,18,322,84245.454,"QHI"
1989-11-19,1989,11,19,323,84245.454,"QHI"
1989-11-20,1989,11,20,324,84245.454,"QHI"
1989-11-21,1989,11,21,325,84245.454,"QHI"
1989-11-22,1989,11,22,326,84245.454,"QHI"
1989-11-23,1989,11,23,327,84245.454,"QHI"
1989-11-24,1989,11,24,328,84245.454,"QHI"
1989-11-25,1989,11,25,329,84245.454,"QHI"
1989-11-26,1989,11,26,330,84245.454,"QHI"
1989-11-27,1989,11,27,331,84245.454,"QHI"
1989-11-28,1989,11,28,332,84245.454,"QHI"
1989-11-29,1989,11,29,333,84245.454,"QHI"
1989-11-30,1989,11,30,334,84245.454,"QHI"
1989-12-01,1989,12,1,335,84245.454,"QHI"
1989-12-02,1989,12,2,336,84245.454,"QHI"
1989-12-03,1989,12,3,337,84245.454,"QHI"
1989-12-04,1989,12,4,338,84245.454,"QHI"
1989-12-05,1989,12,5,339,84245.454,"QHI"
1989-12-06,1989,12,6,340,84245.454,"QHI"
1989-12-07,1989,12,7,341,84245.454,"QHI"
1989-12-08,1989,12,8,342,84245.454,"QHI"
1989-12-09,1989,12,9,343,84245.454,"QHI"
1989-12-10,1989,12,10,344,84245.454,"QHI"
1989-12-11,1989,12,11,345,84245.454,"QHI"
1989-12-12,1989,12,12,346,84245.454,"QHI"
1989-12-13,1989,12,13,347,84245.454,"QHI"
1989-12-14,1989,12,14,348,84245.454,"QHI"
1989-12-15,1989,12,15,349,84245.454,"QHI"
1989-12-16,1989,12,16,350,84245.454,"QHI"
1989-12-17,1989,12,17,351,84245.454,"QHI"
1989-12-18,1989,12,18,352,84245.454,"QHI"
1989-12-19,1989,12,19,353,84245.454,"QHI"
1989-12-20,1989,12,20,354,84245.454,"QHI"
1989-12-21,1989,12,21,355,84245.454,"QHI"
1989-12-22,1989,12,22,356,84245.454,"QHI"
1989-12-23,1989,12,23,357,84245.454,"QHI"
1989-12-24,1989,12,24,358,84245.454,"QHI"
1989-12-25,1989,12,25,359,84245.454,"QHI"
1989-12-26,1989,12,26,360,84245.454,"QHI"
1989-12-27,1989,12,27,361,84245.454,"QHI"
1989-12-28,1989,12,28,362,84245.454,"QHI"
1989-12-29,1989,12,29,363,84245.454,"QHI"
1989-12-30,1989,12,30,364,84245.454,"QHI"
1989-12-31,1989,12,31,365,84245.454,"QHI"
1990-01-01,1990,1,1,1,84245.454,"QHI"
1990-01-02,1990,1,2,2,84245.454,"QHI"
1990-01-03,1990,1,3,3,84245.454,"QHI"
1990-01-04,1990,1,4,4,84245.454,"QHI"
1990-01-05,1990,1,5,5,84245.454,"QHI"
1990-01-06,1990,1,6,6,84245.454,"QHI"
1990-01-07,1990,1,7,7,84245.454,"QHI"
1990-01-08,1990,1,8,8,84245.454,"QHI"
1990-01-09,1990,1,9,9,84245.454,"QHI"
1990-01-10,1990,1,10,10,84245.454,"QHI"
1990-01-11,1990,1,11,11,84245.454,"QHI"
1990-01-12,1990,1,12,12,84245.454,"QHI"
1990-01-13,1990,1,13,13,84245.454,"QHI"
1990-01-14,1990,1,14,14,84245.454,"QHI"
1990-01-15,1990,1,15,15,84245.454,"QHI"
1990-01-16,1990,1,16,16,84245.454,"QHI"
1990-01-17,1990,1,17,17,84245.454,"QHI"
1990-01-18,1990,1,18,18,84245.454,"QHI"
1990-01-19,1990,1,19,19,84245.454,"QHI"
1990-01-20,1990,1,20,20,84245.454,"QHI"
1990-01-21,1990,1,21,21,84245.454,"QHI"
1990-01-22,1990,1,22,22,84245.454,"QHI"
1990-01-23,1990,1,23,23,84245.454,"QHI"
1990-01-24,1990,1,24,24,84245.454,"QHI"
1990-01-25,1990,1,25,25,84245.454,"QHI"
1990-01-26,1990,1,26,26,84245.454,"QHI"
1990-01-27,1990,1,27,27,84245.454,"QHI"
1990-01-28,1990,1,28,28,84245.454,"QHI"
1990-01-29,1990,1,29,29,84245.454,"QHI"
1990-01-30,1990,1,30,30,84245.454,"QHI"
1990-01-31,1990,1,31,31,84245.454,"QHI"
1990-02-01,1990,2,1,32,84245.454,"QHI"
1990-02-02,1990,2,2,33,NA,"QHI"
1990-02-03,1990,2,3,34,84245.454,"QHI"
1990-02-04,1990,2,4,35,84245.454,"QHI"
1990-02-05,1990,2,5,36,84245.454,"QHI"
1990-02-06,1990,2,6,37,84245.454,"QHI"
1990-02-07,1990,2,7,38,84245.454,"QHI"
1990-02-08,1990,2,8,39,84245.454,"QHI"
1990-02-09,1990,2,9,40,84245.454,"QHI"
1990-02-10,1990,2,10,41,84245.454,"QHI"
1990-02-11,1990,2,11,42,84245.454,"QHI"
1990-02-12,1990,2,12,43,84245.454,"QHI"
1990-02-13,1990,2,13,44,84245.454,"QHI"
1990-02-14,1990,2,14,45,84245.454,"QHI"
1990-02-15,1990,2,15,46,84245.454,"QHI"
1990-02-16,1990,2,16,47,84245.454,"QHI"
1990-02-17,1990,2,17,48,84245.454,"QHI"
1990-02-18,1990,2,18,49,84245.454,"QHI"
1990-02-19,1990,2,19,50,84245.454,"QHI"
1990-02-20,1990,2,20,51,84245.454,"QHI"
1990-02-21,1990,2,21,52,84245.454,"QHI"
1990-02-22,1990,2,22,53,84245.454,"QHI"
1990-02-23,1990,2,23,54,84245.454,"QHI"
1990-02-24,1990,2,24,55,84245.454,"QHI"
1990-02-25,1990,2,25,56,84245.454,"QHI"
1990-02-26,1990,2,26,57,84245.454,"QHI"
1990-02-27,1990,2,27,58,84245.454,"QHI"
1990-02-28,1990,2,28,59,84245.454,"QHI"
1990-03-01,1990,3,1,60,84245.454,"QHI"
1990-03-02,1990,3,2,61,84245.454,"QHI"
1990-03-03,1990,3,3,62,84245.454,"QHI"
1990-03-04,1990,3,4,63,84245.454,"QHI"
1990-03-05,1990,3,5,64,84245.454,"QHI"
1990-03-06,1990,3,6,65,84245.454,"QHI"
1990-03-07,1990,3,7,66,84245.454,"QHI"
1990-03-08,1990,3,8,67,84245.454,"QHI"
1990-03-09,1990,3,9,68,84245.454,"QHI"
1990-03-10,1990,3,10,69,84245.454,"QHI"
1990-03-11,1990,3,11,70,84245.454,"QHI"
1990-03-12,1990,3,12,71,84245.454,"QHI"
1990-03-13,1990,3,13,72,84245.454,"QHI"
1990-03-14,1990,3,14,73,84245.454,"QHI"
1990-03-15,1990,3,15,74,84245.454,"QHI"
1990-03-16,1990,3,16,75,84245.454,"QHI"
1990-03-17,1990,3,17,76,84245.454,"QHI"
1990-03-18,1990,3,18,77,84245.454,"QHI"
1990-03-19,1990,3,19,78,84245.454,"QHI"
1990-03-20,1990,3,20,79,84245.454,"QHI"
1990-03-21,1990,3,21,80,84245.454,"QHI"
1990-03-22,1990,3,22,81,84245.454,"QHI"
1990-03-23,1990,3,23,82,84245.454,"QHI"
1990-03-24,1990,3,24,83,84245.454,"QHI"
1990-03-25,1990,3,25,84,84245.454,"QHI"
1990-03-26,1990,3,26,85,84245.454,"QHI"
1990-03-27,1990,3,27,86,84245.454,"QHI"
1990-03-28,1990,3,28,87,84245.454,"QHI"
1990-03-29,1990,3,29,88,84245.454,"QHI"
1990-03-30,1990,3,30,89,84245.454,"QHI"
1990-03-31,1990,3,31,90,84245.454,"QHI"
1990-04-01,1990,4,1,91,84245.454,"QHI"
1990-04-02,1990,4,2,92,84245.454,"QHI"
1990-04-03,1990,4,3,93,84245.454,"QHI"
1990-04-04,1990,4,4,94,84245.454,"QHI"
1990-04-05,1990,4,5,95,84245.454,"QHI"
1990-04-06,1990,4,6,96,84245.454,"QHI"
1990-04-07,1990,4,7,97,84245.454,"QHI"
1990-04-08,1990,4,8,98,84245.454,"QHI"
1990-04-09,1990,4,9,99,84245.454,"QHI"
1990-04-10,1990,4,10,100,84245.454,"QHI"
1990-04-11,1990,4,11,101,84245.454,"QHI"
1990-04-12,1990,4,12,102,84245.454,"QHI"
1990-04-13,1990,4,13,103,84245.454,"QHI"
1990-04-14,1990,4,14,104,84245.454,"QHI"
1990-04-15,1990,4,15,105,84245.454,"QHI"
1990-04-16,1990,4,16,106,84245.454,"QHI"
1990-04-17,1990,4,17,107,84245.454,"QHI"
1990-04-18,1990,4,18,108,84245.454,"QHI"
1990-04-19,1990,4,19,109,84245.454,"QHI"
1990-04-20,1990,4,20,110,84245.454,"QHI"
1990-04-21,1990,4,21,111,84245.454,"QHI"
1990-04-22,1990,4,22,112,84245.454,"QHI"
1990-04-23,1990,4,23,113,84245.454,"QHI"
1990-04-24,1990,4,24,114,84245.454,"QHI"
1990-04-25,1990,4,25,115,84245.454,"QHI"
1990-04-26,1990,4,26,116,84245.454,"QHI"
1990-04-27,1990,4,27,117,84245.454,"QHI"
1990-04-28,1990,4,28,118,84245.454,"QHI"
1990-04-29,1990,4,29,119,84245.454,"QHI"
1990-04-30,1990,4,30,120,84245.454,"QHI"
1990-05-01,1990,5,1,121,84245.454,"QHI"
1990-05-02,1990,5,2,122,84245.454,"QHI"
1990-05-03,1990,5,3,123,84245.454,"QHI"
1990-05-04,1990,5,4,124,84245.454,"QHI"
1990-05-05,1990,5,5,125,84245.454,"QHI"
1990-05-06,1990,5,6,126,84245.454,"QHI"
1990-05-07,1990,5,7,127,84245.454,"QHI"
1990-05-08,1990,5,8,128,84245.454,"QHI"
1990-05-09,1990,5,9,129,84245.454,"QHI"
1990-05-10,1990,5,10,130,84245.454,"QHI"
1990-05-11,1990,5,11,131,84245.454,"QHI"
1990-05-12,1990,5,12,132,84245.454,"QHI"
1990-05-13,1990,5,13,133,84245.454,"QHI"
1990-05-14,1990,5,14,134,84245.454,"QHI"
1990-05-15,1990,5,15,135,84245.454,"QHI"
1990-05-16,1990,5,16,136,84245.454,"QHI"
1990-05-17,1990,5,17,137,84245.454,"QHI"
1990-05-18,1990,5,18,138,84245.454,"QHI"
1990-05-19,1990,5,19,139,84245.454,"QHI"
1990-05-20,1990,5,20,140,84245.454,"QHI"
1990-05-21,1990,5,21,141,84245.454,"QHI"
1990-05-22,1990,5,22,142,84245.454,"QHI"
1990-05-23,1990,5,23,143,NA,"QHI"
1990-05-24,1990,5,24,144,83672.926,"QHI"
1990-05-25,1990,5,25,145,83100.501,"QHI"
1990-05-26,1990,5,26,146,83182.702,"QHI"
1990-05-27,1990,5,27,147,82195.494,"QHI"
1990-05-28,1990,5,28,148,80053.051,"QHI"
1990-05-29,1990,5,29,149,81039.419,"QHI"
1990-05-30,1990,5,30,150,82195.494,"QHI"
1990-05-31,1990,5,31,151,77233.388,"QHI"
1990-06-01,1990,6,1,152,72757.784,"QHI"
1990-06-02,1990,6,2,153,63591.031,"QHI"
1990-06-03,1990,6,3,154,65686.486,"QHI"
1990-06-04,1990,6,4,155,69481.737,"QHI"
1990-06-05,1990,6,5,156,78434.214,"QHI"
1990-06-06,1990,6,6,157,81587.666,"QHI"
1990-06-07,1990,6,7,158,82678.789,"QHI"
1990-06-08,1990,6,8,159,83172.902,"QHI"
1990-06-09,1990,6,9,160,84245.454,"QHI"
1990-06-10,1990,6,10,161,84245.454,"QHI"
1990-06-11,1990,6,11,162,84245.454,"QHI"
1990-06-12,1990,6,12,163,84245.454,"QHI"
1990-06-13,1990,6,13,164,84245.454,"QHI"
1990-06-14,1990,6,14,165,84245.454,"QHI"
1990-06-15,1990,6,15,166,84245.454,"QHI"
1990-06-16,1990,6,16,167,82600.374,"QHI"
1990-06-17,1990,6,17,168,81615.021,"QHI"
1990-06-18,1990,6,18,169,78297.338,"QHI"
1990-06-19,1990,6,19,170,77291.01,"QHI"
1990-06-20,1990,6,20,171,77284.318,"QHI"
1990-06-21,1990,6,21,172,73901.613,"QHI"
1990-06-22,1990,6,22,173,73895.097,"QHI"
1990-06-23,1990,6,23,174,72242.434,"QHI"
1990-06-24,1990,6,24,175,73385.324,"QHI"
1990-06-25,1990,6,25,176,NA,"QHI"
1990-06-26,1990,6,26,177,72317.605,"QHI"
1990-06-27,1990,6,27,178,68358.9,"QHI"
1990-06-28,1990,6,28,179,67290.055,"QHI"
1990-06-29,1990,6,29,180,62439.538,"QHI"
1990-06-30,1990,6,30,181,58848.999,"QHI"
1990-07-01,1990,7,1,182,56718.799,"QHI"
1990-07-02,1990,7,2,183,54474.92,"QHI"
1990-07-03,1990,7,3,184,52759.142,"QHI"
1990-07-04,1990,7,4,185,52709.427,"QHI"
1990-07-05,1990,7,5,186,49438.892,"QHI"
1990-07-06,1990,7,6,187,47881.729,"QHI"
1990-07-07,1990,7,7,188,48395.832,"QHI"
1990-07-08,1990,7,8,189,50077.903,"QHI"
1990-07-09,1990,7,9,190,49974.231,"QHI"
1990-07-10,1990,7,10,191,47776.204,"QHI"
1990-07-11,1990,7,11,192,47186.897,"QHI"
1990-07-12,1990,7,12,193,46147.809,"QHI"
1990-07-13,1990,7,13,194,44582.523,"QHI"
1990-07-14,1990,7,14,195,44110.589,"QHI"
1990-07-15,1990,7,15,196,40906.265,"QHI"
1990-07-16,1990,7,16,197,39754.534,"QHI"
1990-07-17,1990,7,17,198,40368.549,"QHI"
1990-07-18,1990,7,18,199,41392.495,"QHI"
1990-07-19,1990,7,19,200,39796.985,"QHI"
1990-07-20,1990,7,20,201,39797.848,"QHI"
1990-07-21,1990,7,21,202,40328.23,"QHI"
1990-07-22,1990,7,22,203,47752.118,"QHI"
1990-07-23,1990,7,23,204,45122.148,"QHI"
1990-07-24,1990,7,24,205,49649.452,"QHI"
1990-07-25,1990,7,25,206,46757.326,"QHI"
1990-07-26,1990,7,26,207,44652.79,"QHI"
1990-07-27,1990,7,27,208,45811.289,"QHI"
1990-07-28,1990,7,28,209,48649.973,"QHI"
1990-07-29,1990,7,29,210,48071.631,"QHI"
1990-07-30,1990,7,30,211,46982.759,"QHI"
1990-07-31,1990,7,31,212,47448.852,"QHI"
1990-08-01,1990,8,1,213,48019.171,"QHI"
1990-08-02,1990,8,2,214,48468.158,"QHI"
1990-08-03,1990,8,3,215,53769.058,"QHI"
1990-08-04,1990,8,4,216,56550.988,"QHI"
1990-08-05,1990,8,5,217,54927.621,"QHI"
1990-08-06,1990,8,6,218,49307.335,"QHI"
1990-08-07,1990,8,7,219,41819.246,"QHI"
1990-08-08,1990,8,8,220,38462.465,"QHI"
1990-08-09,1990,8,9,221,31818.466,"QHI"
1990-08-10,1990,8,10,222,NA,"QHI"
1990-08-11,1990,8,11,223,36280.056,"QHI"
1990-08-12,1990,8,12,224,37950.521,"QHI"
1990-08-13,1990,8,13,225,NA,"QHI"
1990-08-14,1990,8,14,226,27867.137,"QHI"
1990-08-15,1990,8,15,227,26862.287,"QHI"
1990-08-16,1990,8,16,228,21176.636,"QHI"
1990-08-17,1990,8,17,229,14988.417,"QHI"
1990-08-18,1990,8,18,230,11152.423,"QHI"
1990-08-19,1990,8,19,231,9515.203,"QHI"
1990-08-20,1990,8,20,232,13836.735,"QHI"
1990-08-21,1990,8,21,233,16105.624,"QHI"
1990-08-22,1990,8,22,234,16662.553,"QHI"
1990-08-23,1990,8,23,235,21175.023,"QHI"
1990-08-24,1990,8,24,236,22781.999,"QHI"
1990-08-25,1990,8,25,237,NA,"QHI"
1990-08-26,1990,8,26,238,NA,"QHI"
1990-08-27,1990,8,27,239,16178.692,"QHI"
1990-08-28,1990,8,28,240,16757.332,"QHI"
1990-08-29,1990,8,29,241,17847.752,"QHI"
1990-08-30,1990,8,30,242,17885.114,"QHI"
1990-08-31,1990,8,31,243,19431.871,"QHI"
1990-09-01,1990,9,1,244,17845.857,"QHI"
1990-09-02,1990,9,2,245,22167.429,"QHI"
1990-09-03,1990,9,3,246,27117.526,"QHI"
1990-09-04,1990,9,4,247,31078.846,"QHI"
1990-09-05,1990,9,5,248,29403.885,"QHI"
1990-09-06,1990,9,6,249,29470.903,"QHI"
1990-09-07,1990,9,7,250,33321.501,"QHI"
1990-09-08,1990,9,8,251,34242.335,"QHI"
1990-09-09,1990,9,9,252,39145.053,"QHI"
1990-09-10,1990,9,10,253,38545.982,"QHI"
1990-09-11,1990,9,11,254,35445.423,"QHI"
1990-09-12,1990,9,12,255,NA,"QHI"
1990-09-13,1990,9,13,256,32756.806,"QHI"
1990-09-14,1990,9,14,257,29439.898,"QHI"
1990-09-15,1990,9,15,258,33873.62,"QHI"
1990-09-16,1990,9,16,259,34927.186,"QHI"
1990-09-17,1990,9,17,260,37971.763,"QHI"
1990-09-18,1990,9,18,261,36511.423,"QHI"
1990-09-19,1990,9,19,262,31042.92,"QHI"
1990-09-20,1990,9,20,263,30396.64,"QHI"
1990-09-21,1990,9,21,264,27136.579,"QHI"
1990-09-22,1990,9,22,265,29938.971,"QHI"
1990-09-23,1990,9,23,266,31066.302,"QHI"
1990-09-24,1990,9,24,267,28909.128,"QHI"
1990-09-25,1990,9,25,268,32570.524,"QHI"
1990-09-26,1990,9,26,269,32045.451,"QHI"
1990-09-27,1990,9,27,270,37552.703,"QHI"
1990-09-28,1990,9,28,271,38275.489,"QHI"
1990-09-29,1990,9,29,272,43772.142,"QHI"
1990-09-30,1990,9,30,273,48794.699,"QHI"
1990-10-01,1990,10,1,274,47727.751,"QHI"
1990-10-02,1990,10,2,275,49897.509,"QHI"
1990-10-03,1990,10,3,276,57505.981,"QHI"
1990-10-04,1990,10,4,277,57446.119,"QHI"
1990-10-05,1990,10,5,278,57979.906,"QHI"
1990-10-06,1990,10,6,279,66223.303,"QHI"
1990-10-07,1990,10,7,280,64671.955,"QHI"
1990-10-08,1990,10,8,281,66799.969,"QHI"
1990-10-09,1990,10,9,282,64566.6,"QHI"
1990-10-10,1990,10,10,283,63562.451,"QHI"
1990-10-11,1990,10,11,284,51111.835,"QHI"
1990-10-12,1990,10,12,285,46768.538,"QHI"
1990-10-13,1990,10,13,286,53737.919,"QHI"
1990-10-14,1990,10,14,287,59353.17,"QHI"
1990-10-15,1990,10,15,288,64808.115,"QHI"
1990-10-16,1990,10,16,289,67614.538,"QHI"
1990-10-17,1990,10,17,290,74518.836,"QHI"
1990-10-18,1990,10,18,291,NA,"QHI"
1990-10-19,1990,10,19,292,83755.23,"QHI"
1990-10-20,1990,10,20,293,83755.23,"QHI"
1990-10-21,1990,10,21,294,NA,"QHI"
1990-10-22,1990,10,22,295,NA,"QHI"
1990-10-23,1990,10,23,296,NA,"QHI"
1990-10-24,1990,10,24,297,84245.454,"QHI"
1990-10-25,1990,10,25,298,84245.454,"QHI"
1990-10-26,1990,10,26,299,NA,"QHI"
1990-10-27,1990,10,27,300,NA,"QHI"
1990-10-28,1990,10,28,301,NA,"QHI"
1990-10-29,1990,10,29,302,84245.454,"QHI"
1990-10-30,1990,10,30,303,84245.454,"QHI"
1990-10-31,1990,10,31,304,84245.454,"QHI"
1990-11-01,1990,11,1,305,84245.454,"QHI"
1990-11-02,1990,11,2,306,84245.454,"QHI"
1990-11-03,1990,11,3,307,84245.454,"QHI"
1990-11-04,1990,11,4,308,84245.454,"QHI"
1990-11-05,1990,11,5,309,NA,"QHI"
1990-11-06,1990,11,6,310,84245.454,"QHI"
1990-11-07,1990,11,7,311,84245.454,"QHI"
1990-11-08,1990,11,8,312,84245.454,"QHI"
1990-11-09,1990,11,9,313,84245.454,"QHI"
1990-11-10,1990,11,10,314,84245.454,"QHI"
1990-11-11,1990,11,11,315,NA,"QHI"
1990-11-12,1990,11,12,316,84245.454,"QHI"
1990-11-13,1990,11,13,317,84245.454,"QHI"
