"site_name","date","year","month","day","doy","temp"
"BARROW",1995-05-21,1995,5,21,"141",-7.6
"BARROW",1995-05-22,1995,5,22,"142",-6.8
"BARROW",1995-05-23,1995,5,23,"143",-6.3
"BARROW",1995-05-24,1995,5,24,"144",-6.9
"BARROW",1995-05-25,1995,5,25,"145",-2.8
"BARROW",1995-05-26,1995,5,26,"146",-1.2
"BARROW",1995-05-27,1995,5,27,"147",-0.9
"BARROW",1995-05-28,1995,5,28,"148",-0.6
"BARROW",1995-05-29,1995,5,29,"149",0
"BARROW",1995-05-30,1995,5,30,"150",-0.3
"BARROW",1995-05-31,1995,5,31,"151",0
"BARROW",1995-06-01,1995,6,1,"152",-0.8
"BARROW",1995-06-02,1995,6,2,"153",-2.7
"BARROW",1995-06-03,1995,6,3,"154",-2.9
"BARROW",1995-06-04,1995,6,4,"155",-2.1
"BARROW",1995-06-05,1995,6,5,"156",-1.5
"BARROW",1995-06-06,1995,6,6,"157",-1.8
"BARROW",1995-06-07,1995,6,7,"158",0.3
"BARROW",1995-06-08,1995,6,8,"159",1.4
"BARROW",1995-06-09,1995,6,9,"160",1.9
"BARROW",1995-06-10,1995,6,10,"161",1.8
"BARROW",1995-06-11,1995,6,11,"162",0.8
"BARROW",1995-06-12,1995,6,12,"163",2.3
"BARROW",1995-06-13,1995,6,13,"164",2.3
"BARROW",1995-06-14,1995,6,14,"165",2
"BARROW",1995-06-15,1995,6,15,"166",1.4
"BARROW",1995-06-16,1995,6,16,"167",1.4
"BARROW",1995-06-17,1995,6,17,"168",2
"BARROW",1995-06-18,1995,6,18,"169",8.8
"BARROW",1995-06-19,1995,6,19,"170",6.6
"BARROW",1995-06-20,1995,6,20,"171",1.7
"BARROW",1995-06-21,1995,6,21,"172",-0.4
"BARROW",1995-06-22,1995,6,22,"173",-0.2
"BARROW",1995-06-23,1995,6,23,"174",0.7
"BARROW",1995-06-24,1995,6,24,"175",1.3
"BARROW",1995-06-25,1995,6,25,"176",0.6
"BARROW",1995-06-26,1995,6,26,"177",0.3
"BARROW",1995-06-27,1995,6,27,"178",0.2
"BARROW",1995-06-28,1995,6,28,"179",0.7
"BARROW",1995-06-29,1995,6,29,"180",2.6
"BARROW",1995-06-30,1995,6,30,"181",2
"BARROW",1995-07-01,1995,7,1,"182",2
"BARROW",1995-07-02,1995,7,2,"183",2.9
"BARROW",1995-07-03,1995,7,3,"184",2.2
"BARROW",1995-07-04,1995,7,4,"185",2.6
"BARROW",1995-07-05,1995,7,5,"186",2
"BARROW",1995-07-06,1995,7,6,"187",5.9
"BARROW",1995-07-07,1995,7,7,"188",4.4
"BARROW",1995-07-08,1995,7,8,"189",5.3
"BARROW",1995-07-09,1995,7,9,"190",8.3
"BARROW",1995-07-10,1995,7,10,"191",3.5
"BARROW",1995-07-11,1995,7,11,"192",2.3
"BARROW",1995-07-12,1995,7,12,"193",1.6
"BARROW",1995-07-13,1995,7,13,"194",1.2
"BARROW",1995-07-14,1995,7,14,"195",3.5
"BARROW",1995-07-15,1995,7,15,"196",5.7
"BARROW",1995-07-16,1995,7,16,"197",4.1
"BARROW",1995-07-17,1995,7,17,"198",7.6
"BARROW",1995-07-18,1995,7,18,"199",8.3
"BARROW",1995-07-19,1995,7,19,"200",2.8
"BARROW",1995-07-20,1995,7,20,"201",2.3
"BARROW",1995-07-21,1995,7,21,"202",1.5
"BARROW",1995-07-22,1995,7,22,"203",1.2
"BARROW",1995-07-23,1995,7,23,"204",2.1
"BARROW",1995-07-24,1995,7,24,"205",0.6
"BARROW",1995-07-25,1995,7,25,"206",-0.4
"BARROW",1995-07-26,1995,7,26,"207",-0.7
"BARROW",1995-07-27,1995,7,27,"208",0.4
"BARROW",1995-07-28,1995,7,28,"209",0.4
"BARROW",1995-07-29,1995,7,29,"210",1
"BARROW",1995-07-30,1995,7,30,"211",1
"BARROW",1995-07-31,1995,7,31,"212",2.1
"BARROW",1995-08-01,1995,8,1,"213",3.8
"BARROW",1995-08-02,1995,8,2,"214",2.3
"BARROW",1995-08-03,1995,8,3,"215",0.7
"BARROW",1995-08-04,1995,8,4,"216",0.6
"BARROW",1995-08-05,1995,8,5,"217",0.5
"BARROW",1995-08-06,1995,8,6,"218",1.9
"BARROW",1995-08-07,1995,8,7,"219",0.9
"BARROW",1995-08-08,1995,8,8,"220",1.4
"BARROW",1995-08-09,1995,8,9,"221",2.3
"BARROW",1995-08-10,1995,8,10,"222",2.8
"BARROW",1995-08-11,1995,8,11,"223",2.8
"BARROW",1995-08-12,1995,8,12,"224",2.1
"BARROW",1995-08-13,1995,8,13,"225",2.1
"BARROW",1995-08-14,1995,8,14,"226",1.7
"BARROW",1995-08-15,1995,8,15,"227",2.5
"BARROW",1995-08-16,1995,8,16,"228",7.2
"BARROW",1995-08-17,1995,8,17,"229",5.6
"BARROW",1995-08-18,1995,8,18,"230",6.5
"BARROW",1995-08-19,1995,8,19,"231",0.5
"BARROW",1995-08-20,1995,8,20,"232",0.4
"BARROW",1995-08-21,1995,8,21,"233",1.5
"BARROW",1995-08-22,1995,8,22,"234",2.6
"BARROW",1995-08-23,1995,8,23,"235",1.5
"BARROW",1995-08-24,1995,8,24,"236",-0.3
"BARROW",1995-08-25,1995,8,25,"237",1
"BARROW",1995-08-26,1995,8,26,"238",-2
"BARROW",1995-08-27,1995,8,27,"239",-0.1
"BARROW",1995-08-28,1995,8,28,"240",1
"BARROW",1995-08-29,1995,8,29,"241",0.5
"BARROW",1995-08-30,1995,8,30,"242",0.4
"BARROW",1995-08-31,1995,8,31,"243",-0.7
"BARROW",1995-09-01,1995,9,1,"244",-0.1
"BARROW",1995-09-02,1995,9,2,"245",-1.9
"BARROW",1995-09-03,1995,9,3,"246",-2.2
"BARROW",1995-09-04,1995,9,4,"247",-2
"BARROW",1995-09-05,1995,9,5,"248",-2.8
"BARROW",1995-09-06,1995,9,6,"249",-2.5
"BARROW",1995-09-07,1995,9,7,"250",-1.4
"BARROW",1995-09-08,1995,9,8,"251",NA
"BARROW",1995-09-09,1995,9,9,"252",-0.3
"BARROW",1995-09-10,1995,9,10,"253",-0.4
"BARROW",1995-09-11,1995,9,11,"254",-0.3
"BARROW",1995-09-12,1995,9,12,"255",-0.2
"BARROW",1995-09-13,1995,9,13,"256",0.9
"BARROW",1995-09-14,1995,9,14,"257",0.4
"BARROW",1995-09-15,1995,9,15,"258",-0.7
"BARROW",1995-09-16,1995,9,16,"259",1.7
"BARROW",1995-09-17,1995,9,17,"260",2.1
"BARROW",1995-09-18,1995,9,18,"261",3.7
"BARROW",1995-09-19,1995,9,19,"262",7.4
"BARROW",1995-09-20,1995,9,20,"263",6.2
"BARROW",1995-09-21,1995,9,21,"264",5.5
"BARROW",1995-09-22,1995,9,22,"265",8.8
"BARROW",1995-09-23,1995,9,23,"266",7.2
"BARROW",1995-09-24,1995,9,24,"267",4.1
"BARROW",1995-09-25,1995,9,25,"268",2.4
"BARROW",1995-09-26,1995,9,26,"269",1.6
"BARROW",1995-09-27,1995,9,27,"270",1.3
"BARROW",1995-09-28,1995,9,28,"271",0.1
"BARROW",1995-09-29,1995,9,29,"272",-0.9
"BARROW",1995-09-30,1995,9,30,"273",-2
"BARROW",1995-10-01,1995,10,1,"274",-1.8
"BARROW",1995-10-02,1995,10,2,"275",-2.9
"BARROW",1995-10-03,1995,10,3,"276",-3.1
"BARROW",1995-10-04,1995,10,4,"277",NA
"BARROW",1995-10-05,1995,10,5,"278",-2.3
"BARROW",1995-10-06,1995,10,6,"279",-3
"BARROW",1995-10-07,1995,10,7,"280",-2.4
"BARROW",1995-10-08,1995,10,8,"281",-2.3
"BARROW",1995-10-09,1995,10,9,"282",-4.1
"BARROW",1995-10-10,1995,10,10,"283",NA
"BARROW",1995-10-11,1995,10,11,"284",-6.2
"BARROW",1995-10-12,1995,10,12,"285",-6
"BARROW",1995-10-13,1995,10,13,"286",-5.5
"BARROW",1995-10-14,1995,10,14,"287",-7.5
"BARROW",1995-10-15,1995,10,15,"288",-7.4
"BARROW",1995-10-16,1995,10,16,"289",-9.5
"BARROW",1995-10-17,1995,10,17,"290",-7.5
"BARROW",1995-10-18,1995,10,18,"291",-7.1
"BARROW",1995-10-19,1995,10,19,"292",-6.6
"BARROW",1995-10-20,1995,10,20,"293",-9.3
"BARROW",1995-10-21,1995,10,21,"294",-10.2
"BARROW",1995-10-22,1995,10,22,"295",-9.5
"BARROW",1995-10-23,1995,10,23,"296",-10.7
"BARROW",1995-10-24,1995,10,24,"297",-9.3
"BARROW",1995-10-25,1995,10,25,"298",-12.3
"BARROW",1995-10-26,1995,10,26,"299",-13.4
"BARROW",1995-10-27,1995,10,27,"300",-14.4
"BARROW",1995-10-28,1995,10,28,"301",-23
"BARROW",1995-10-29,1995,10,29,"302",-9.7
"BARROW",1995-10-30,1995,10,30,"303",-4.6
"BARROW",1995-10-31,1995,10,31,"304",-4.2
"BARROW",1995-11-01,1995,11,1,"305",-4.6
"BARROW",1995-11-02,1995,11,2,"306",-7.4
"BARROW",1995-11-03,1995,11,3,"307",-8.9
"BARROW",1995-11-04,1995,11,4,"308",-14.7
"BARROW",1995-11-05,1995,11,5,"309",-20.7
"BARROW",1995-11-06,1995,11,6,"310",-24.6
"BARROW",1995-11-07,1995,11,7,"311",-18.2
"BARROW",1995-11-08,1995,11,8,"312",-4.1
"BARROW",1995-11-09,1995,11,9,"313",-15.9
"BARROW",1995-11-10,1995,11,10,"314",-13.3
"BARROW",1995-11-11,1995,11,11,"315",-8.6
"BARROW",1995-11-12,1995,11,12,"316",-13.7
"BARROW",1995-11-13,1995,11,13,"317",-15.5
"BARROW",1995-11-14,1995,11,14,"318",-14.7
"BARROW",1995-11-15,1995,11,15,"319",-15.8
"BARROW",1995-11-16,1995,11,16,"320",-17.6
"BARROW",1995-11-17,1995,11,17,"321",-18.9
"BARROW",1995-11-18,1995,11,18,"322",-17.3
"BARROW",1995-11-19,1995,11,19,"323",-21.3
"BARROW",1995-11-20,1995,11,20,"324",-20.4
"BARROW",1995-11-21,1995,11,21,"325",-21.1
"BARROW",1995-11-22,1995,11,22,"326",-20.5
"BARROW",1995-11-23,1995,11,23,"327",-22.3
"BARROW",1995-11-24,1995,11,24,"328",-21.7
"BARROW",1995-11-25,1995,11,25,"329",-12.1
"BARROW",1995-11-26,1995,11,26,"330",-19.1
"BARROW",1995-11-27,1995,11,27,"331",-6
"BARROW",1995-11-28,1995,11,28,"332",-6.7
"BARROW",1995-11-29,1995,11,29,"333",-12.3
"BARROW",1995-11-30,1995,11,30,"334",-16.1
"BARROW",1995-12-01,1995,12,1,"335",-19.4
"BARROW",1995-12-02,1995,12,2,"336",-21.9
"BARROW",1995-12-03,1995,12,3,"337",-23.6
"BARROW",1995-12-04,1995,12,4,"338",-25
"BARROW",1995-12-05,1995,12,5,"339",-30.9
"BARROW",1995-12-06,1995,12,6,"340",-20.1
"BARROW",1995-12-07,1995,12,7,"341",-29.6
"BARROW",1995-12-08,1995,12,8,"342",-20.2
"BARROW",1995-12-09,1995,12,9,"343",-20.6
"BARROW",1995-12-10,1995,12,10,"344",-26.4
"BARROW",1995-12-11,1995,12,11,"345",-18.2
"BARROW",1995-12-12,1995,12,12,"346",-24.8
"BARROW",1995-12-13,1995,12,13,"347",-27
"BARROW",1995-12-14,1995,12,14,"348",-28.8
"BARROW",1995-12-15,1995,12,15,"349",-29.4
"BARROW",1995-12-16,1995,12,16,"350",-27.4
"BARROW",1995-12-17,1995,12,17,"351",-24
"BARROW",1995-12-18,1995,12,18,"352",NA
"BARROW",1995-12-19,1995,12,19,"353",NA
"BARROW",1995-12-20,1995,12,20,"354",NA
"BARROW",1995-12-21,1995,12,21,"355",-26.7
"BARROW",1995-12-22,1995,12,22,"356",-24.8
"BARROW",1995-12-23,1995,12,23,"357",-22.2
"BARROW",1995-12-24,1995,12,24,"358",-20.3
"BARROW",1995-12-25,1995,12,25,"359",-18.1
"BARROW",1995-12-26,1995,12,26,"360",-18.8
"BARROW",1995-12-27,1995,12,27,"361",-25.3
"BARROW",1995-12-28,1995,12,28,"362",-30.2
"BARROW",1995-12-29,1995,12,29,"363",-32.1
"BARROW",1995-12-30,1995,12,30,"364",-26.8
"BARROW",1995-12-31,1995,12,31,"365",-23.7
"BARROW",1996-01-01,1996,1,1,"001",-23
"BARROW",1996-01-02,1996,1,2,"002",-14.7
"BARROW",1996-01-03,1996,1,3,"003",-13.6
"BARROW",1996-01-04,1996,1,4,"004",-11.9
"BARROW",1996-01-05,1996,1,5,"005",-19.4
"BARROW",1996-01-06,1996,1,6,"006",-24.3
"BARROW",1996-01-07,1996,1,7,"007",-29.1
"BARROW",1996-01-08,1996,1,8,"008",-27.6
"BARROW",1996-01-09,1996,1,9,"009",-30.1
"BARROW",1996-01-10,1996,1,10,"010",-32.2
"BARROW",1996-01-11,1996,1,11,"011",-33.7
"BARROW",1996-01-12,1996,1,12,"012",-19.7
"BARROW",1996-01-13,1996,1,13,"013",-20
"BARROW",1996-01-14,1996,1,14,"014",-17.5
"BARROW",1996-01-15,1996,1,15,"015",-22.5
"BARROW",1996-01-16,1996,1,16,"016",-27.6
"BARROW",1996-01-17,1996,1,17,"017",-31.1
"BARROW",1996-01-18,1996,1,18,"018",-29
"BARROW",1996-01-19,1996,1,19,"019",-22
"BARROW",1996-01-20,1996,1,20,"020",-20.8
"BARROW",1996-01-21,1996,1,21,"021",-24.7
"BARROW",1996-01-22,1996,1,22,"022",-25
"BARROW",1996-01-23,1996,1,23,"023",-23.7
"BARROW",1996-01-24,1996,1,24,"024",-22.2
"BARROW",1996-01-25,1996,1,25,"025",-20.6
"BARROW",1996-01-26,1996,1,26,"026",-25.8
"BARROW",1996-01-27,1996,1,27,"027",-28.5
"BARROW",1996-01-28,1996,1,28,"028",-23.2
"BARROW",1996-01-29,1996,1,29,"029",-9.6
"BARROW",1996-01-30,1996,1,30,"030",-5
"BARROW",1996-01-31,1996,1,31,"031",-9.8
"BARROW",1996-02-01,1996,2,1,"032",-19.1
"BARROW",1996-02-02,1996,2,2,"033",-26
"BARROW",1996-02-03,1996,2,3,"034",-27.5
"BARROW",1996-02-04,1996,2,4,"035",-29.1
"BARROW",1996-02-05,1996,2,5,"036",-30.4
"BARROW",1996-02-06,1996,2,6,"037",-26.4
"BARROW",1996-02-07,1996,2,7,"038",-28.2
"BARROW",1996-02-08,1996,2,8,"039",-31.1
"BARROW",1996-02-09,1996,2,9,"040",-30.2
"BARROW",1996-02-10,1996,2,10,"041",-38.5
"BARROW",1996-02-11,1996,2,11,"042",-36
"BARROW",1996-02-12,1996,2,12,"043",-34.7
"BARROW",1996-02-13,1996,2,13,"044",-27.7
"BARROW",1996-02-14,1996,2,14,"045",NA
"BARROW",1996-02-15,1996,2,15,"046",-19.7
"BARROW",1996-02-16,1996,2,16,"047",-18.2
"BARROW",1996-02-17,1996,2,17,"048",-26
"BARROW",1996-02-18,1996,2,18,"049",-22.6
"BARROW",1996-02-19,1996,2,19,"050",-24.3
"BARROW",1996-02-20,1996,2,20,"051",-28.4
"BARROW",1996-02-21,1996,2,21,"052",-37.5
"BARROW",1996-02-22,1996,2,22,"053",-37.5
"BARROW",1996-02-23,1996,2,23,"054",-33.7
"BARROW",1996-02-24,1996,2,24,"055",-31.4
"BARROW",1996-02-25,1996,2,25,"056",-17
"BARROW",1996-02-26,1996,2,26,"057",-13.5
"BARROW",1996-02-27,1996,2,27,"058",-16.7
"BARROW",1996-02-28,1996,2,28,"059",-25.8
"BARROW",1996-02-29,1996,2,29,"060",-17.7
"BARROW",1996-03-01,1996,3,1,"061",-14.2
"BARROW",1996-03-02,1996,3,2,"062",-21.5
"BARROW",1996-03-03,1996,3,3,"063",-11.5
"BARROW",1996-03-04,1996,3,4,"064",-5.7
"BARROW",1996-03-05,1996,3,5,"065",-16.1
"BARROW",1996-03-06,1996,3,6,"066",-15.4
"BARROW",1996-03-07,1996,3,7,"067",-18.5
"BARROW",1996-03-08,1996,3,8,"068",-16.4
"BARROW",1996-03-09,1996,3,9,"069",-29.4
"BARROW",1996-03-10,1996,3,10,"070",-30.4
"BARROW",1996-03-11,1996,3,11,"071",-36.8
"BARROW",1996-03-12,1996,3,12,"072",-27.3
"BARROW",1996-03-13,1996,3,13,"073",-28.1
"BARROW",1996-03-14,1996,3,14,"074",-28.7
"BARROW",1996-03-15,1996,3,15,"075",-30.9
"BARROW",1996-03-16,1996,3,16,"076",-35.5
"BARROW",1996-03-17,1996,3,17,"077",NA
"BARROW",1996-03-18,1996,3,18,"078",-36.6
"BARROW",1996-03-19,1996,3,19,"079",-33.1
"BARROW",1996-03-20,1996,3,20,"080",-23.1
"BARROW",1996-03-21,1996,3,21,"081",-19.5
"BARROW",1996-03-22,1996,3,22,"082",-17.6
"BARROW",1996-03-23,1996,3,23,"083",-17
"BARROW",1996-03-24,1996,3,24,"084",-10.1
"BARROW",1996-03-25,1996,3,25,"085",-14.9
"BARROW",1996-03-26,1996,3,26,"086",-4.1
"BARROW",1996-03-27,1996,3,27,"087",-12.4
"BARROW",1996-03-28,1996,3,28,"088",-12.1
"BARROW",1996-03-29,1996,3,29,"089",-11.2
"BARROW",1996-03-30,1996,3,30,"090",-20
"BARROW",1996-03-31,1996,3,31,"091",-17.9
"BARROW",1996-04-01,1996,4,1,"092",-12.9
"BARROW",1996-04-02,1996,4,2,"093",-19.3
"BARROW",1996-04-03,1996,4,3,"094",-20.9
"BARROW",1996-04-04,1996,4,4,"095",-26.9
"BARROW",1996-04-05,1996,4,5,"096",-22.6
"BARROW",1996-04-06,1996,4,6,"097",-16.2
"BARROW",1996-04-07,1996,4,7,"098",-13.3
"BARROW",1996-04-08,1996,4,8,"099",-12.5
"BARROW",1996-04-09,1996,4,9,"100",-18.1
"BARROW",1996-04-10,1996,4,10,"101",-25.6
"BARROW",1996-04-11,1996,4,11,"102",-22.3
"BARROW",1996-04-12,1996,4,12,"103",-22.3
"BARROW",1996-04-13,1996,4,13,"104",-24.8
"BARROW",1996-04-14,1996,4,14,"105",-26.8
"BARROW",1996-04-15,1996,4,15,"106",-23.5
"BARROW",1996-04-16,1996,4,16,"107",-20.1
"BARROW",1996-04-17,1996,4,17,"108",-16.9
"BARROW",1996-04-18,1996,4,18,"109",-11.8
"BARROW",1996-04-19,1996,4,19,"110",-11.2
"BARROW",1996-04-20,1996,4,20,"111",-10.5
"BARROW",1996-04-21,1996,4,21,"112",-11.8
"BARROW",1996-04-22,1996,4,22,"113",-17.5
"BARROW",1996-04-23,1996,4,23,"114",-21
"BARROW",1996-04-24,1996,4,24,"115",-17.6
"BARROW",1996-04-25,1996,4,25,"116",-16.6
"BARROW",1996-04-26,1996,4,26,"117",-17.2
"BARROW",1996-04-27,1996,4,27,"118",-19.1
"BARROW",1996-04-28,1996,4,28,"119",-18.5
"BARROW",1996-04-29,1996,4,29,"120",-17.4
"BARROW",1996-04-30,1996,4,30,"121",-16.2
"BARROW",1996-05-01,1996,5,1,"122",-16.2
"BARROW",1996-05-02,1996,5,2,"123",-14.5
"BARROW",1996-05-03,1996,5,3,"124",-16.3
"BARROW",1996-05-04,1996,5,4,"125",-15.2
"BARROW",1996-05-05,1996,5,5,"126",-12
"BARROW",1996-05-06,1996,5,6,"127",-5.8
"BARROW",1996-05-07,1996,5,7,"128",-7.3
"BARROW",1996-05-08,1996,5,8,"129",-2.7
"BARROW",1996-05-09,1996,5,9,"130",-0.2
"BARROW",1996-05-10,1996,5,10,"131",0.7
"BARROW",1996-05-11,1996,5,11,"132",0.2
"BARROW",1996-05-12,1996,5,12,"133",0.9
"BARROW",1996-05-13,1996,5,13,"134",0
"BARROW",1996-05-14,1996,5,14,"135",-0.5
"BARROW",1996-05-15,1996,5,15,"136",-2.3
"BARROW",1996-05-16,1996,5,16,"137",-5
"BARROW",1996-05-17,1996,5,17,"138",-5.7
"BARROW",1996-05-18,1996,5,18,"139",-5.4
"BARROW",1996-05-19,1996,5,19,"140",-5.7
"BARROW",1996-05-20,1996,5,20,"141",-9.1
"BARROW",1996-05-21,1996,5,21,"142",-7.5
"BARROW",1996-05-22,1996,5,22,"143",-0.1
"BARROW",1996-05-23,1996,5,23,"144",-0.4
"BARROW",1996-05-24,1996,5,24,"145",0.8
"BARROW",1996-05-25,1996,5,25,"146",-0.6
"BARROW",1996-05-26,1996,5,26,"147",-0.9
"BARROW",1996-05-27,1996,5,27,"148",-2.3
"BARROW",1996-05-28,1996,5,28,"149",-2.4
"BARROW",1996-05-29,1996,5,29,"150",0.1
"BARROW",1996-05-30,1996,5,30,"151",2.3
"BARROW",1996-05-31,1996,5,31,"152",1.1
"BARROW",1996-06-01,1996,6,1,"153",4.6
"BARROW",1996-06-02,1996,6,2,"154",1.4
"BARROW",1996-06-03,1996,6,3,"155",0.6
"BARROW",1996-06-04,1996,6,4,"156",-3.1
"BARROW",1996-06-05,1996,6,5,"157",2.1
"BARROW",1996-06-06,1996,6,6,"158",0.9
"BARROW",1996-06-07,1996,6,7,"159",-1.1
"BARROW",1996-06-08,1996,6,8,"160",-1.2
"BARROW",1996-06-09,1996,6,9,"161",-1.1
"BARROW",1996-06-10,1996,6,10,"162",-0.9
"BARROW",1996-06-11,1996,6,11,"163",0.6
"BARROW",1996-06-12,1996,6,12,"164",1.2
"BARROW",1996-06-13,1996,6,13,"165",1.5
"BARROW",1996-06-14,1996,6,14,"166",1.9
"BARROW",1996-06-15,1996,6,15,"167",3.8
"BARROW",1996-06-16,1996,6,16,"168",5.4
"BARROW",1996-06-17,1996,6,17,"169",5.9
"BARROW",1996-06-18,1996,6,18,"170",12.4
"BARROW",1996-06-19,1996,6,19,"171",8.4
"BARROW",1996-06-20,1996,6,20,"172",5.5
"BARROW",1996-06-21,1996,6,21,"173",0.9
"BARROW",1996-06-22,1996,6,22,"174",5.3
"BARROW",1996-06-23,1996,6,23,"175",0.5
"BARROW",1996-06-24,1996,6,24,"176",-0.1
"BARROW",1996-06-25,1996,6,25,"177",0
"BARROW",1996-06-26,1996,6,26,"178",-0.2
"BARROW",1996-06-27,1996,6,27,"179",NA
"BARROW",1996-06-28,1996,6,28,"180",-1.4
"BARROW",1996-06-29,1996,6,29,"181",3.6
"BARROW",1996-06-30,1996,6,30,"182",2.3
"BARROW",1996-07-01,1996,7,1,"183",7.7
"BARROW",1996-07-02,1996,7,2,"184",5.5
"BARROW",1996-07-03,1996,7,3,"185",5.2
"BARROW",1996-07-04,1996,7,4,"186",3.7
"BARROW",1996-07-05,1996,7,5,"187",2.6
"BARROW",1996-07-06,1996,7,6,"188",3.4
"BARROW",1996-07-07,1996,7,7,"189",3.3
"BARROW",1996-07-08,1996,7,8,"190",0.6
"BARROW",1996-07-09,1996,7,9,"191",-0.4
"BARROW",1996-07-10,1996,7,10,"192",-0.4
"BARROW",1996-07-11,1996,7,11,"193",0.8
"BARROW",1996-07-12,1996,7,12,"194",9
"BARROW",1996-07-13,1996,7,13,"195",8.4
"BARROW",1996-07-14,1996,7,14,"196",5.2
"BARROW",1996-07-15,1996,7,15,"197",5.9
"BARROW",1996-07-16,1996,7,16,"198",5.5
"BARROW",1996-07-17,1996,7,17,"199",7.4
"BARROW",1996-07-18,1996,7,18,"200",1.8
"BARROW",1996-07-19,1996,7,19,"201",6.9
"BARROW",1996-07-20,1996,7,20,"202",0.9
"BARROW",1996-07-21,1996,7,21,"203",3.8
"BARROW",1996-07-22,1996,7,22,"204",0
"BARROW",1996-07-23,1996,7,23,"205",7.4
"BARROW",1996-07-24,1996,7,24,"206",15.5
"BARROW",1996-07-25,1996,7,25,"207",10.7
"BARROW",1996-07-26,1996,7,26,"208",12.4
"BARROW",1996-07-27,1996,7,27,"209",4.3
"BARROW",1996-07-28,1996,7,28,"210",3.8
"BARROW",1996-07-29,1996,7,29,"211",3.9
"BARROW",1996-07-30,1996,7,30,"212",3
"BARROW",1996-07-31,1996,7,31,"213",2.7
"BARROW",1996-08-01,1996,8,1,"214",2.8
"BARROW",1996-08-02,1996,8,2,"215",4.6
"BARROW",1996-08-03,1996,8,3,"216",6.1
"BARROW",1996-08-04,1996,8,4,"217",4.3
"BARROW",1996-08-05,1996,8,5,"218",2.6
"BARROW",1996-08-06,1996,8,6,"219",2.1
"BARROW",1996-08-07,1996,8,7,"220",3.7
"BARROW",1996-08-08,1996,8,8,"221",4.4
"BARROW",1996-08-09,1996,8,9,"222",0.5
"BARROW",1996-08-10,1996,8,10,"223",0.2
"BARROW",1996-08-11,1996,8,11,"224",3
"BARROW",1996-08-12,1996,8,12,"225",4.6
"BARROW",1996-08-13,1996,8,13,"226",6.8
"BARROW",1996-08-14,1996,8,14,"227",2.4
"BARROW",1996-08-15,1996,8,15,"228",0.5
"BARROW",1996-08-16,1996,8,16,"229",2.5
"BARROW",1996-08-17,1996,8,17,"230",1.1
"BARROW",1996-08-18,1996,8,18,"231",3.3
"BARROW",1996-08-19,1996,8,19,"232",1
"BARROW",1996-08-20,1996,8,20,"233",0.2
"BARROW",1996-08-21,1996,8,21,"234",-0.2
"BARROW",1996-08-22,1996,8,22,"235",-0.9
"BARROW",1996-08-23,1996,8,23,"236",0.2
"BARROW",1996-08-24,1996,8,24,"237",2.3
"BARROW",1996-08-25,1996,8,25,"238",-1.9
"BARROW",1996-08-26,1996,8,26,"239",-1.8
"BARROW",1996-08-27,1996,8,27,"240",-0.7
"BARROW",1996-08-28,1996,8,28,"241",0.3
"BARROW",1996-08-29,1996,8,29,"242",1.3
"BARROW",1996-08-30,1996,8,30,"243",0.6
"BARROW",1996-08-31,1996,8,31,"244",NA
"BARROW",1996-09-01,1996,9,1,"245",0.5
"BARROW",1996-09-02,1996,9,2,"246",3.6
"BARROW",1996-09-03,1996,9,3,"247",2.9
"BARROW",1996-09-04,1996,9,4,"248",-0.2
"BARROW",1996-09-05,1996,9,5,"249",-0.1
"BARROW",1996-09-06,1996,9,6,"250",1.4
"BARROW",1996-09-07,1996,9,7,"251",0.6
"BARROW",1996-09-08,1996,9,8,"252",-0.6
"BARROW",1996-09-09,1996,9,9,"253",-1.3
"BARROW",1996-09-10,1996,9,10,"254",-2.3
"BARROW",1996-09-11,1996,9,11,"255",-2.4
"BARROW",1996-09-12,1996,9,12,"256",-2.5
"BARROW",1996-09-13,1996,9,13,"257",-2.7
"BARROW",1996-09-14,1996,9,14,"258",-2.8
"BARROW",1996-09-15,1996,9,15,"259",-3.3
"BARROW",1996-09-16,1996,9,16,"260",-2.9
"BARROW",1996-09-17,1996,9,17,"261",-2.1
"BARROW",1996-09-18,1996,9,18,"262",-3.6
"BARROW",1996-09-19,1996,9,19,"263",-3.3
"BARROW",1996-09-20,1996,9,20,"264",-6
"BARROW",1996-09-21,1996,9,21,"265",-2.8
"BARROW",1996-09-22,1996,9,22,"266",-3.6
"BARROW",1996-09-23,1996,9,23,"267",-4.5
"BARROW",1996-09-24,1996,9,24,"268",-6
"BARROW",1996-09-25,1996,9,25,"269",-4.3
"BARROW",1996-09-26,1996,9,26,"270",-6.9
"BARROW",1996-09-27,1996,9,27,"271",-6.4
"BARROW",1996-09-28,1996,9,28,"272",-9.9
"BARROW",1996-09-29,1996,9,29,"273",-1.4
"BARROW",1996-09-30,1996,9,30,"274",-3.1
"BARROW",1996-10-01,1996,10,1,"275",-6.4
"BARROW",1996-10-02,1996,10,2,"276",-7.8
"BARROW",1996-10-03,1996,10,3,"277",-2.9
"BARROW",1996-10-04,1996,10,4,"278",-3.7
"BARROW",1996-10-05,1996,10,5,"279",-3.2
"BARROW",1996-10-06,1996,10,6,"280",-8.6
"BARROW",1996-10-07,1996,10,7,"281",-10.7
"BARROW",1996-10-08,1996,10,8,"282",-13.3
"BARROW",1996-10-09,1996,10,9,"283",-18.4
"BARROW",1996-10-10,1996,10,10,"284",-14
